learner_id,competency_id,timestamp,correct,p_known_before,p_correct_before,p_known_after,data_source
learner_0002,Population and housing census methodology,2026-01-09T09:22:00,1,0.8903225806451612,0.8232258064516129,0.9773510971786833,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T09:36:00,1,0.9773510971786833,0.8841457680250783,0.9956451598606593,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T09:42:00,1,0.9956451598606593,0.8969516119024615,0.9991746234536358,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T09:47:00,1,0.9991746234536358,0.899422236417545,0.9998439953925969,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T09:57:00,1,0.9998439953925969,0.8998907967748179,0.9999705288871121,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T10:12:00,1,0.9999705288871121,0.8999793702209785,0.9999944331066281,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T10:18:00,1,0.9999944331066281,0.8999961031746396,0.9999989484711436,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T10:38:00,1,0.9999989484711436,0.8999992639298005,0.9999998013777203,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T10:58:00,1,0.9999998013777203,0.8999998609644042,0.9999999624824525,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T11:03:00,1,0.9999999624824525,0.8999999737377168,0.999999992913352,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T11:12:00,1,0.999999992913352,0.8999999950393464,0.999999998661411,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T11:32:00,0,0.999999998661411,0.8999999990629878,0.9999999908975956,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T11:39:00,1,0.9999999908975956,0.899999993628317,0.999999998280657,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T11:44:00,1,0.999999998280657,0.8999999987964599,0.9999999996752352,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T12:03:00,1,0.9999999996752352,0.8999999997726646,0.9999999999386555,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T12:14:00,1,0.9999999999386555,0.8999999999570588,0.9999999999884127,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T12:34:00,1,0.9999999999884127,0.899999999991889,0.9999999999978113,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T12:43:00,0,0.9999999999978113,0.8999999999984679,0.999999999985117,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T12:50:00,0,0.999999999985117,0.8999999999895819,0.9999999998987958,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T13:10:00,0,0.9999999998987958,0.8999999999291571,0.9999999993118122,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T13:28:00,1,0.9999999993118122,0.8999999995182685,0.999999999870009,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T13:33:00,1,0.999999999870009,0.8999999999090063,0.9999999999754461,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T13:43:00,1,0.9999999999754461,0.8999999999828122,0.999999999995362,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T13:52:00,1,0.999999999995362,0.8999999999967534,0.9999999999991239,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T14:08:00,1,0.9999999999991239,0.8999999999993867,0.9999999999998346,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T14:25:00,1,0.9999999999998346,0.8999999999998842,0.9999999999999688,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T14:30:00,1,0.9999999999999688,0.8999999999999782,0.9999999999999941,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T14:42:00,1,0.9999999999999941,0.8999999999999959,0.9999999999999989,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T14:51:00,0,0.9999999999999989,0.8999999999999992,0.9999999999999928,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T15:05:00,1,0.9999999999999928,0.8999999999999949,0.9999999999999987,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T15:18:00,1,0.9999999999999987,0.899999999999999,0.9999999999999998,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T15:33:00,1,0.9999999999999998,0.8999999999999998,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T15:50:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T16:07:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T16:14:00,0,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T16:20:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T16:38:00,0,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T16:51:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T17:07:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T17:26:00,0,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T17:38:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T17:50:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T17:59:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T18:11:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T18:27:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T18:41:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T18:48:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T19:02:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T19:13:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T19:21:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T19:28:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T19:43:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T19:49:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T20:01:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T20:19:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T20:32:00,0,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T20:41:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T20:51:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T21:00:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T21:18:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T21:38:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T21:49:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T22:01:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T22:19:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T22:33:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T22:51:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T23:06:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T23:22:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T23:33:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-09T23:53:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T00:08:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T00:14:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T00:21:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T00:27:00,0,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T00:33:00,0,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T00:43:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T00:59:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T01:14:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T01:23:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T01:40:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T01:49:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T02:00:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T02:08:00,0,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T02:25:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T02:44:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T03:03:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0002,Population and housing census methodology,2026-01-10T03:19:00,1,1.0,0.9,1.0,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T09:00:00,0,0.2,0.3400000000000001,0.17575757575757575,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T09:09:00,0,0.17575757575757575,0.323030303030303,0.1720680393912265,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T09:25:00,1,0.1720680393912265,0.3204476275738586,0.5607755489746885,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T09:40:00,1,0.5607755489746885,0.592542884282282,0.8739869152850519,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T10:00:00,1,0.8739869152850519,0.8117908406995363,0.9736111528641033,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T10:12:00,1,0.9736111528641033,0.8815278070048723,0.9949109897867604,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T10:32:00,1,0.9949109897867604,0.8964376928507323,0.9990349226241263,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T10:37:00,1,0.9990349226241263,0.8993244458368884,0.9998175706724554,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T10:53:00,1,0.9998175706724554,0.8998722994707188,0.9999655362369739,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T11:13:00,0,0.9999655362369739,0.8999758753658818,0.9997657029347325,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T11:21:00,1,0.9997657029347325,0.8998359920543127,0.9999557358213639,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T11:31:00,1,0.9999557358213639,0.8999690150749547,0.9999916387006196,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T11:50:00,1,0.9999916387006196,0.8999941470904338,0.9999984206331793,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T12:03:00,1,0.9999984206331793,0.8999988944432256,0.9999997016747897,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T12:11:00,1,0.9999997016747897,0.8999997911723527,0.9999999436496694,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T12:21:00,1,0.9999999436496694,0.8999999605547686,0.9999999893560483,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T12:39:00,1,0.9999999893560483,0.8999999925492338,0.9999999979894758,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T12:54:00,1,0.9999999979894758,0.899999998592633,0.9999999996202344,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T13:13:00,1,0.9999999996202344,0.8999999997341641,0.9999999999282665,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T13:19:00,1,0.9999999999282665,0.8999999999497866,0.9999999999864503,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T13:24:00,1,0.9999999999864503,0.8999999999905152,0.9999999999974406,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T13:40:00,0,0.9999999999974406,0.8999999999982085,0.9999999999825965,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T13:56:00,1,0.9999999999825965,0.8999999999878175,0.9999999999967127,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T14:08:00,1,0.9999999999967127,0.899999999997699,0.999999999999379,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T14:27:00,1,0.999999999999379,0.8999999999995654,0.9999999999998826,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T14:34:00,0,0.9999999999998826,0.8999999999999179,0.9999999999992021,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T14:48:00,1,0.9999999999992021,0.8999999999994415,0.9999999999998493,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T14:59:00,0,0.9999999999998493,0.8999999999998946,0.9999999999989756,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T15:08:00,1,0.9999999999989756,0.8999999999992829,0.9999999999998066,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T15:26:00,0,0.9999999999998066,0.8999999999998646,0.9999999999986845,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T15:42:00,1,0.9999999999986845,0.8999999999990792,0.9999999999997515,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T16:00:00,1,0.9999999999997515,0.8999999999998262,0.999999999999953,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T16:12:00,0,0.999999999999953,0.8999999999999672,0.999999999999681,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T16:25:00,0,0.999999999999681,0.8999999999997768,0.9999999999978314,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T16:34:00,1,0.9999999999978314,0.899999999998482,0.9999999999995903,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T16:39:00,1,0.9999999999995903,0.8999999999997133,0.9999999999999226,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T16:57:00,1,0.9999999999999226,0.8999999999999458,0.9999999999999855,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T17:17:00,1,0.9999999999999855,0.8999999999999898,0.9999999999999972,[SANDBOX DATA]
learner_0003,Population and housing census methodology,2026-01-13T17:36:00,0,0.9999999999999972,0.899999999999998,0.9999999999999809,[SANDBOX DATA]
